source_text,target_text


035f00000006020300020001:035f000000050203020000|035700000006030100010001:,03570000000403010100
035700000006010300010001:0357000000050103020000|035800000006020100010001:,03580000000402010100
036000000006050300030001:0360000000050503020000|035800000006040100020001:,03580000000404010100
035900000006010300010001:0359000000050103020000|036100000006030100010001:,03610000000403010100
035900000006010300010001:0359000000050103020000|00fa000000062c01002c0001:,00fa000000042c010100
036200000006040100020001:03620000000404010100|035a00000006020100010001:,035a0000000402010100
035a00000006020300020001:035a000000050203020000|036300000006010300010001:,0363000000050103020000
035b00000006010300010001:035b000000050103020000|035b00000006050300030001:,035b000000050503020000
036400000006020300020001:0364000000050203020000|035c00000006030100010001:,035c0000000403010100
035c00000006020100010001:035c0000000402010100|000100000006000600020000:,000100000006000600020000
035d00000006010300010001:035d000000050103020000|035d00000006040100020001:,035d0000000404010100
036500000006050300030001:0365000000050503020000|035e00000006020100010001:,035e0000000402010100
035e00000006010300010001:035e000000050103020000|036600000006030100010001:,03660000000403010100
00fb000000062d01002d0001:00fb000000042d010100|035f00000006010300010001:,035f000000050103020000
035f00000006020300020001:035f000000050203020000|036700000006040100020001:,03670000000404010100
036000000006050300030001:0360000000050503020000|036800000006010300010001:,0368000000050103020000
036000000006020100010001:03600000000402010100|036900000006020300020001:,0369000000050203020000
036100000006030100010001:03610000000403010100|036100000006010300010001:,0361000000050103020000
036a00000006050300030001:036a000000050503020000|036200000006040100020001:,03620000000404010100
036200000006020100010001:03620000000402010100|036b00000006030100010001:,036b0000000403010100
036300000006010300010001:0363000000050103020000|036300000006010300010001:,0363000000050103020000
036c00000006040100020001:036c0000000404010100|036400000006020100010001:,03640000000402010100
036400000006020300020001:0364000000050203020000|00fc000000062e01002e0001:,00fc000000042e010100
036d00000006010300010001:036d000000050103020000|036500000006010300010001:,0365000000050103020000
036500000006050300030001:0365000000050503020000|036e00000006020300020001:,036e000000050203020000
036600000006020100010001:03660000000402010100|036600000006030100010001:,03660000000403010100
00fd000000062f01002f0001:00fd000000042f010100|036700000006040100020001:,03670000000404010100
036f00000006050300030001:036f000000050503020000|036700000006010300010001:,0367000000050103020000
037000000006030100010001:03700000000403010100|036800000006020100010001:,03680000000402010100
036800000006010300010001:0368000000050103020000|037100000006040100020001:,03710000000404010100
036900000006020300020001:0369000000050203020000|036900000006010300010001:,0369000000050103020000
037200000006010300010001:0372000000050103020000|036a00000006020100010001:,036a0000000402010100
036a00000006050300030001:036a000000050503020000|036b00000006030100010001:,036b0000000403010100
037300000006020300020001:0373000000050203020000|036b00000006010300010001:,036b000000050103020000
000100000006000600020000:000100000006000600020000|036c00000006040100020001:,036c0000000404010100
037400000006050300030001:0374000000050503020000|036c00000006020100010001:,036c0000000402010100
00fe00000006300100300001:00fe0000000430010100|036d00000006010300010001:,036d000000050103020000
037500000006030100010001:03750000000403010100|036d00000006010300010001:,036d000000050103020000
036e00000006020300020001:036e000000050203020000|037600000006040100020001:,03760000000404010100
036e00000006020100010001:036e0000000402010100|037700000006010300010001:,0377000000050103020000
036f00000006010300010001:036f000000050103020000|036f00000006050300030001:,036f000000050503020000
037800000006020300020001:0378000000050203020000|037000000006020100010001:,03700000000402010100
037000000006030100010001:03700000000403010100|037900000006050300030001:,0379000000050503020000
037100000006040100020001:03710000000404010100|037100000006010300010001:,0371000000050103020000
00ff00000006310100310001:00ff0000000431010100|037200000006020100010001:,03720000000402010100
037a00000006030100010001:037a0000000403010100|037200000006010300010001:,0372000000050103020000
037300000006020300020001:0373000000050203020000|037300000006010300010001:,0373000000050103020000
037b00000006040100020001:037b0000000404010100|037c00000006010300010001:,037c000000050103020000
010000000006010300010001:0100000000050103020000|037400000006020100010001:,03740000000402010100
037400000006050300030001:0374000000050503020000|037d00000006020300020001:,037d000000050203020000
037500000006030100010001:03750000000403010100|037500000006010300010001:,0375000000050103020000
037e00000006050300030001:037e000000050503020000|037600000006040100020001:,03760000000404010100
037600000006020100010001:03760000000402010100|037f00000006030100010001:,037f0000000403010100
037700000006010300010001:0377000000050103020000|037700000006010300010001:,0377000000050103020000
037800000006020100010001:03780000000402010100|037800000006020300020001:,0378000000050203020000
038000000006040100020001:03800000000404010100|038100000006010300010001:,0381000000050103020000
037900000006050300030001:0379000000050503020000|037900000006010300010001:,0379000000050103020000
010100000006020300020001:0101000000050203020000|038200000006020300020001:,0382000000050203020000
037a00000006030100010001:037a0000000403010100|037a00000006020100010001:,037a0000000402010100
038300000006050300030001:0383000000050503020000|037b00000006040100020001:,037b0000000404010100
037b00000006010300010001:037b000000050103020000|038400000006030100010001:,03840000000403010100
037c00000006010300010001:037c000000050103020000|037c00000006020100010001:,037c0000000402010100
038500000006040100020001:03850000000404010100|037d00000006020300020001:,037d000000050203020000
037d00000006010300010001:037d000000050103020000|038600000006010300010001:,0386000000050103020000
037e00000006050300030001:037e000000050503020000|037e00000006020100010001:,037e0000000402010100
010200000006040300030001:0102000000050403020000|038700000006020300020001:,0387000000050203020000
037f00000006010300010001:037f000000050103020000|037f00000006030100010001:,037f0000000403010100
038800000006050300030001:0388000000050503020000|038000000006040100020001:,03800000000404010100
038000000006020100010001:03800000000402010100|038900000006030100010001:,03890000000403010100
038100000006010300010001:0381000000050103020000|038100000006010300010001:,0381000000050103020000
010300000006030300040001:0103000000050303020000|038a00000006040100020001:,038a0000000404010100
038200000006020300020001:0382000000050203020000|038200000006020100010001:,03820000000402010100
038b00000006010300010001:038b000000050103020000|038300000006050300030001:,0383000000050503020000
038300000006010300010001:0383000000050103020000|038400000006020100010001:,03840000000402010100
038c00000006020300020001:038c000000050203020000|038400000006030100010001:,03840000000403010100
038d00000006050300030001:038d000000050503020000|038500000006040100020001:,03850000000404010100
038500000006010300010001:0385000000050103020000|038e00000006030100010001:,038e0000000403010100
038600000006020100010001:03860000000402010100|038600000006010300010001:,0386000000050103020000
010400000006050300050001:0104000000050503020000|038f00000006040100020001:,038f0000000404010100
038700000006020300020001:0387000000050203020000|038700000006010300010001:,0387000000050103020000
039000000006010300010001:0390000000050103020000|038800000006020100010001:,03880000000402010100
038800000006050300030001:0388000000050503020000|000100000006000300050001:,0001000000050003020000
039100000006020300020001:0391000000050203020000|038900000006010300010001:,0389000000050103020000
038900000006030100010001:03890000000403010100|038a00000006020100010001:,038a0000000402010100
039200000006050300030001:0392000000050503020000|038a00000006040100020001:,038a0000000404010100
038b00000006010300010001:038b000000050103020000|039300000006030100010001:,03930000000403010100
038b00000006010300010001:038b000000050103020000|010500000006140100140001:,01050000000414010100
039400000006040100020001:03940000000404010100|038c00000006020300020001:,038c000000050203020000
038c00000006020100010001:038c0000000402010100|039500000006010300010001:,0395000000050103020000
038d00000006010300010001:038d000000050103020000|038d00000006050300030001:,038d000000050503020000
039600000006020300020001:0396000000050203020000|038e00000006020100010001:,038e0000000402010100
038e00000006030100010001:038e0000000403010100|038f00000006040100020001:,038f0000000404010100
038f00000006010300010001:038f000000050103020000|039700000006050300030001:,0397000000050503020000
010600000006150100150001:01060000000415010100|039800000006030100010001:,03980000000403010100
039000000006010300010001:0390000000050103020000|039000000006020100010001:,03900000000402010100
039900000006040100020001:03990000000404010100|039100000006010300010001:,0391000000050103020000
039100000006020300020001:0391000000050203020000|039200000006050300030001:,0392000000050503020000
039a00000006010300010001:039a000000050103020000|039200000006020100010001:,03920000000402010100
039300000006030100010001:03930000000403010100|039300000006010300010001:,0393000000050103020000
039b00000006020300020001:039b000000050203020000|039c00000006050300030001:,039c000000050503020000
039400000006020100010001:03940000000402010100|039400000006040100020001:,03940000000404010100
010700000006160100160001:01070000000416010100|039500000006010300010001:,0395000000050103020000
039500000006010300010001:0395000000050103020000|039d00000006030100010001:,039d0000000403010100
039e00000006040100020001:039e0000000404010100|039600000006020300020001:,0396000000050203020000
039600000006020100010001:03960000000402010100|039f00000006010300010001:,039f000000050103020000
039700000006010300010001:0397000000050103020000|039700000006050300030001:,0397000000050503020000
03a000000006020300020001:03a0000000050203020000|039800000006030100010001:,03980000000403010100
039800000006020100010001:03980000000402010100|03a100000006050300030001:,03a1000000050503020000
039900000006040100020001:03990000000404010100|039900000006010300010001:,0399000000050103020000
010800000006170100170001:01080000000417010100|03a200000006030100010001:,03a20000000403010100
039a00000006010300010001:039a000000050103020000|039a00000006020100010001:,039a0000000402010100
03a300000006040100020001:03a30000000404010100|039b00000006020300020001:,039b000000050203020000
039b00000006010300010001:039b000000050103020000|03a400000006010300010001:,03a4000000050103020000
039c00000006020100010001:039c0000000402010100|039c00000006050300030001:,039c000000050503020000
0109000000061e01001e0001:0109000000041e010100|03a500000006020300020001:,03a5000000050203020000
039d00000006030100010001:039d0000000403010100|039d00000006010300010001:,039d000000050103020000
03a600000006050300030001:03a6000000050503020000|039e00000006040100020001:,039e0000000404010100
039e00000006020100010001:039e0000000402010100|03a700000006030100010001:,03a70000000403010100
039f00000006010300010001:039f000000050103020000|039f00000006010300010001:,039f000000050103020000
03a000000006020100010001:03a00000000402010100|03a800000006040100020001:,03a80000000404010100
03a000000006020300020001:03a0000000050203020000|03a100000006010300010001:,03a1000000050103020000
03a900000006010300010001:03a9000000050103020000|03a100000006050300030001:,03a1000000050503020000
010a000000061f01001f0001:010a000000041f010100|03a200000006030100010001:,03a20000000403010100
03aa00000006020300020001:03aa000000050203020000|03a200000006020100010001:,03a20000000402010100
03ab00000006050300030001:03ab000000050503020000|03a300000006040100020001:,03a30000000404010100
03a300000006010300010001:03a3000000050103020000|03ac00000006030100010001:,03ac0000000403010100
03a400000006020100010001:03a40000000402010100|03a400000006010300010001:,03a4000000050103020000
03a500000006010300010001:03a5000000050103020000|03ad00000006040100020001:,03ad0000000404010100
03a500000006020300020001:03a5000000050203020000|03ae00000006010300010001:,03ae000000050103020000
03a600000006050300030001:03a6000000050503020000|03a600000006020100010001:,03a60000000402010100
03af00000006020300020001:03af000000050203020000|010b00000006200100200001:,010b0000000420010100
03a700000006030100010001:03a70000000403010100|03a700000006010300010001:,03a7000000050103020000
03a800000006040100020001:03a80000000404010100|03a800000006020100010001:,03a80000000402010100
03b000000006050300030001:03b0000000050503020000|03a900000006010300010001:,03a9000000050103020000
03a900000006010300010001:03a9000000050103020000|03b100000006030100010001:,03b10000000403010100
010c00000006210100210001:010c0000000421010100|03aa00000006020100010001:,03aa0000000402010100
03aa00000006020300020001:03aa000000050203020000|03b200000006040100020001:,03b20000000404010100
03ab00000006010300010001:03ab000000050103020000|03b300000006010300010001:,03b3000000050103020000
03ab00000006050300030001:03ab000000050503020000|03ac00000006020100010001:,03ac0000000402010100
03b400000006020300020001:03b4000000050203020000|03ac00000006030100010001:,03ac0000000403010100
03ad00000006010300010001:03ad000000050103020000|03b500000006050300030001:,03b5000000050503020000
03ad00000006040100020001:03ad0000000404010100|03ae00000006020100010001:,03ae0000000402010100
03ae00000006010300010001:03ae000000050103020000|03b600000006030100010001:,03b60000000403010100
03af00000006010300010001:03af000000050103020000|03b700000006040100020001:,03b70000000404010100
03af00000006020300020001:03af000000050203020000|010d00000006220100220001:,010d0000000422010100
03b000000006020100010001:03b00000000402010100|03b800000006010300010001:,03b8000000050103020000
03b000000006050300030001:03b0000000050503020000|03b100000006010300010001:,03b1000000050103020000
000100000006000500310000:000100000006000500310000|03b100000006030100010001:,03b10000000403010100
03b900000006020300020001:03b9000000050203020000|03b200000006020100010001:,03b20000000402010100
03b200000006040100020001:03b20000000404010100|03ba00000006050300030001:,03ba000000050503020000
03b300000006010300010001:03b3000000050103020000|03b300000006010300010001:,03b3000000050103020000
03bb00000006030100010001:03bb0000000403010100|03b400000006020100010001:,03b40000000402010100
03bc00000006040100020001:03bc0000000404010100|03b400000006020300020001:,03b4000000050203020000
03b500000006010300010001:03b5000000050103020000|010e00000006230100230001:,010e0000000423010100
03bd00000006010300010001:03bd000000050103020000|03b500000006050300030001:,03b5000000050503020000
03b600000006020100010001:03b60000000402010100|03b600000006030100010001:,03b60000000403010100
03be00000006020300020001:03be000000050203020000|03b700000006010300010001:,03b7000000050103020000
03b700000006040100020001:03b70000000404010100|03bf00000006050300030001:,03bf000000050503020000
03b800000006020100010001:03b80000000402010100|010f00000006240100240001:,010f0000000424010100
03b800000006010300010001:03b8000000050103020000|03c000000006030100010001:,03c00000000403010100
03b900000006010300010001:03b9000000050103020000|03b900000006020300020001:,03b9000000050203020000
03c100000006040100020001:03c10000000404010100|03ba00000006020100010001:,03ba0000000402010100
03ba00000006050300030001:03ba000000050503020000|03c200000006010300010001:,03c2000000050103020000
03bb00000006010300010001:03bb000000050103020000|03bb00000006030100010001:,03bb0000000403010100
03c300000006020300020001:03c3000000050203020000|03bc00000006020100010001:,03bc0000000402010100
03c400000006050300030001:03c4000000050503020000|03bc00000006040100020001:,03bc0000000404010100
03bd00000006010300010001:03bd000000050103020000|03c500000006030100010001:,03c50000000403010100
03bd00000006010300010001:03bd000000050103020000|03be00000006020100010001:,03be0000000402010100



